OCCU_DESC,WK_TYPE,CJOB_TYPE,CJOB_NAME1,CJOB_NO,CJOB_NAME2,AVAILREQNUM,STOP_DATE,JOB_DETAIL,CITYNAME,EXPERIENCE,WKTIME,SALARYCD,SALARY_L,SALARY_U,EDGRDESC,URL_QUERY,COMPNAME,TRANDATE,seg
門市服務暨咖啡吧檯手(安穩僱用計畫2.0),全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,2,額滿為止,1.收銀、備料、內部咖啡吧吧台工作、咖啡製作、冷飲製作、咖啡豆烘焙2.咖啡豆及冲煮器具之專業介紹和銷售3.以團隊合作的默契帶給顧客有效率且親切的服務。4.透過工作的磨練，除了追求咖啡工作的專業並累積經驗，亦能鍛鍊獨當一面能力。，,台北市北投區,無,日班、輪班二班制、中班,月薪,27000.0,30000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2472447&HIRE_ID=11475343,晨禾咖啡號,20220926,"['門市', '服務', '咖啡吧', '安穩', '僱用', '計畫', '2.0']"
工務助理/行政,全職,11,營建／製圖／施作,110113,工務人員／助理,2,20221231,1.協助工地文書作業及專案管理2.現場施工人員出勤管理及日報表資料整理及維護、更新3.各項保險業務及費用申請4.工地及辦公室內各項總務庶務行政5.工地零用金及各項水電雜費申請6.協助工地相關用品採購7.工務車輛管理8.協助配合各專案工區支援工作及關懷9.各項庶務採購10.各項團康活動辦理,台北市松山區,無,日班,月薪,28000.0,40000.0,大學,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=10926&HIRE_ID=10888849,駿馳工程股份有限公司,20211227,"['工務助理', '行政']"
即將開幕 #善菓新品牌 誠徵工作夥伴(兼職外場計時人員),全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,3,額滿為止,1. 顧客接待、引導、餐點介紹、點餐、走餐、桌邊服務  2. 餐具擺設、環境維護等餐飲服務3. 櫃台出納、值班管理4. 洗滌、清潔實務5. 餐點製作😊善菓的福利~•充滿熱情活力的新創團隊•快樂的工作氛圍•提供專業的餐飲及服務知識•定期同事聚餐•為了讓每個夥伴都能一起成長，定期提供教育訓練•善菓的每個人都很優秀，你會跟一群非常棒的團隊一起完成夢想•持續快速的成長，每位夥伴都有自己的舞台發揮歡迎你來面試瞭解更不一樣的善菓團隊👍你你你…是我們正在尋找的夥伴嗎…?認同我們理念，有熱忱且務實推動，就是我們要找的人。加入我們！公司網站：https://www.gooddeedstw.com/,台北市信義區,無,日班、中班,時薪,175.0,185.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2370547&HIRE_ID=11513297,善菓餐飲國際股份有限公司,20221020,"['夥伴', '即將', '開幕', '誠徵', '兼職', '外場', '計時人員', '品牌', '工作']"
傳送人員,全職,17,醫療／美容／保健,170190,其他醫院從業人員,3,20230103,工作內容：醫院病歷傳送及其他主管交辦事項。工作時間：07:30~16:30(中間休息1.5小時)急徵!請先電洽：02-27948785，0911331403施小姐，約面試時間,台北市內湖區,無,日班,月薪,26500.0,26500.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=363443&HIRE_ID=11564175,環雨企業有限公司,20221103,['傳送人員']
工務助理,全職,11,營建／製圖／施作,110113,工務人員／助理,1,額滿為止,1.規劃大樓建物之工序，工項整合(協辦)。2.與業主會議暸解建物進度及橫向配合事項(協辦)。3.各工項介面管控，材料設備事前安排配合工程進度進場(協辦)。4.各項標案數量計算，圖疑檢討(協辦)。5.視圖繪圖基本圖面管理(協辦)。6.工地環境衛生整理整頓(協辦)。7.工地文書處理(協辦)。,台北市大安區,無,日班,月薪,35000.0,45000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2227239&HIRE_ID=11487663,九龍水電工程有限公司,20221031,['工務助理']
即將開幕 #善菓新品牌 誠徵工作夥伴(正職內場人員),全職,16,旅遊／餐飲／休閒,160206,廚師助理,3,20221212,1. 餐點製作2. 備料及小菜製作3. 洗滌及環境清潔4. 主管交辦事項😊善菓的福利~•充滿熱情活力的新創團隊•快樂的工作氛圍•提供專業的餐飲及服務知識•定期同事聚餐•為了讓每個夥伴都能一起成長，定期提供教育訓練•善菓的每個人都很優秀，你會跟一群非常棒的團隊一起完成夢想•持續快速的成長，每位夥伴都有自己的舞台發揮歡迎你來面試瞭解更不一樣的善菓團隊👍你你你…是我們正在尋找的夥伴嗎…?認同我們理念，有熱忱且務實推動，就是我們要找的人。加入我們！公司網站：https://www.gooddeedstw.com/,台北市信義區,無,日班、輪班二班制、中班,月薪,30000.0,35000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2370547&HIRE_ID=11513043,善菓餐飲國際股份有限公司,20221020,"['夥伴', '即將', '開幕', '誠徵', '正職', '內場', '人員', '品牌', '工作']"
資深資訊工程師,全職,8,資訊／軟體／系統,80190,其他資訊專業人員,1,額滿為止,1.Windows/Linux Server建置與管理。   -系統(例:網站或主機等)功能操作或資料校正、報表處理等例行工作。2.具備虛擬化環境建置維護能力。3.具備電子郵件伺服器、垃圾信阻擋系統、管理能力。4.具備ERP、WORKFLOW維護管理能力。5.具備認證伺服器管理經驗。6.維護公司營運所需電腦軟、硬體維修及維護。.7.熟悉MSSQL、MYSQL、等資料庫維護與管理。8.具備Windows、Mac OS、Ubuntu或CentOS、Windows AD域、多樣形式的陣列存儲建立與維護經驗。9.熟悉歷代個人電腦CPU與主機板搭配關係。10.多人工作環境中，防火牆、核心交換機、交換機、wifi規劃、建立或協助經驗。11.具備機房工程、電力工程、網路工程等相關經驗。12.協助處理部門行政庶務，資訊設備詢價、採購作業、盤點。13.熟Baseband相關設備尤佳。,台北市內湖區,無,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),,,專科,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1100066&HIRE_ID=11523223,兔將創意影業股份有限公司,20221017,['資深資訊工程師']
櫃台人員,全職,6,客服／門市,60203,專櫃／門市（人員／儲備幹部）,1,20221130,公文收發、訪客及貴賓接待、長官交辦事項,台北市內湖區,無,日班,月薪,25250.0,,高中,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=21989&HIRE_ID=11564577,台灣新光保全股份有限公司,20221103,['櫃台人員']
業務助理,全職,2,業務／貿易／銷售,20103,業務助理,2,20231231,協助業務人員執行業務推廣，完成銷售工作，並執行業務相關的行政、後勤工作。,台北市大同區,無,日班,月薪,26000.0,30000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=934708&HIRE_ID=11351143,拓元數位科技股份有限公司,20220802,['業務助理']
中/西餐烹飪廚師,全職,16,旅遊／餐飲／休閒,160202,中/西餐烹飪廚師,20,額滿為止,食材備料、餐點烹調,台北市不限,無,日班、中班,月薪,32000.0,,高職,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=305529&HIRE_ID=11569375,隨意鳥地方有限公司,20221107,"['烹飪', '廚師', '西餐']"
護士,全職,17,醫療／美容／保健,170115,護理師/護士,1,額滿為止,具有護理師或護士資格，從事專業護理服務工作。,台北市松山區,無,中班,月薪,35000.0,,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2480971&HIRE_ID=11547439,青花瓷美學工程有限公司,20221027,['護士']
,兼職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,2,20221125,1.收銀、備料、咖啡製作、冷飲製作2.咖啡介紹3.機器設備、環境清潔保養,台北市內湖區,無,日班、夜班、輪班二班制、部份工時：07時00分至11時00分,月薪,25250.0,30000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2481403&HIRE_ID=11547251,瑋家商行,20221027,['nan']
(11/23小徵)門市兼職 計時人員,全職,22,其他職類,220101,兼職人員,10,20221123,門市營業相關工作內容：收銀結帳、顧客服務、賣場商品管理、進補貨、店舖清潔工作及主管交辦事項等。【111年11月23(三) 14:00~16:00 景美就服站現場徵才活動】,台北市不限,無,日班、夜班、中班,時薪,168.0,168.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=105593&HIRE_ID=11579571,全家便利商店股份有限公司,20221110,"['11', '23', '小徵', '門市', '兼職', '計時人員']"
【電話客服專員】,全職,6,客服／門市,60102,客戶服務人員,2,20230114,1.停車場客戶諮詢（費率／遺失物／遺失票卡...等）2.停車場申訴電話對應(危機處理/場內擦撞調閱監視器/事故求償)3.協助顧客辦理換發票/退費4.跨部門聯絡溝通事項5.主管交辦事項6.需配合客服中心輪值(非大夜班)◎歡迎表達能力清晰，思慮詳細周密者◎自我情緒控制良好，能獨立作業者◎歡迎有客服對應相關經驗者（產業不拘）◎具備基本電腦技能Word， Excel， Powerpoint◎語言不拘，會日文/台語尤佳◎擅長與人相處、個性圓融、親切、具服務熱枕✔100%日資，開業近15年，發展穩定✔人性化管理，工作氣氛佳✔調薪/升遷/獎金/福利制度完善（請參考公司福利頁面）,台北市中山區,1年以上,日班、輪班二班制、中班,月薪,28000.0,38000.0,大學,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2369735&HIRE_ID=11584031,台灣普客二四股份有限公司,20221114,"['電話', '專員', '客服']"
產品開發專員 (車載電腦與IoT模組研發)(11/17徵才),全職,21,行銷／企劃／專案,210205,產品企劃開發人員,1,20230108,1.車規等級電腦產品需求與規格分析、價格與成本方案提出2.專案開發Team領導與跨部門協調3.上市前行銷資料規劃與業務產品介紹4.量產導入與量產後改善方案管理5.法規認證需求管理6.上市後客製需求規劃與開發執行---------------------------------------------------------------------------------新北市聯合徵才活動-新北市政府六樓禮堂活動時間：11月17日(四) 【上午10點-下午2點】活動地點：新北市政府【六樓禮堂】(新北市板橋區中山路一段161號6樓)交通方式：可搭乘捷運板南線「捷運板橋站2號出口」，「捷運板橋站3A出口」（由地下道前往市府）活動資訊：請複製右側網址→【https://taiwangov.com/zCSdq/TJ】洽詢電話：02-2206-6196---------------------------------------------------------------------------------,台北市內湖區,無,日班,月薪,40000.0,,大學,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=209183&HIRE_ID=11574421,南京資訊股份有限公司,20221108,"['產品', '開發', '專員', '車載', '電腦', 'IoT', '模組', '研發', '11', '17', '徵才']"
巴黎廳1930X高山英紀-餐廳領班,全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,1,額滿為止,1.控管餐廳外場包含餐點服務及結帳工作之順利進行 2.餐廳營業前準備作業以及餐廳訓練工作執行 3.餐廳顧客關係建立 4.工讀計時人員安排 5.行政事務處理 6.具Fine Dining經驗者佳,台北市中山區,無,日班、輪班二班制、中班,月薪,35000.0,40000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=95599&HIRE_ID=11529617,亞都麗緻大飯店股份有限公司,20221020,['巴黎廳1930X高山英紀-餐廳領班']
社區警衛,全職,18,保全／軍警消,180101,保全人員,3,額滿為止,具經驗負責任者佳..信義路..金山南路附近,台北市中正區,無,日班,月薪,25250.0,33000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=432767&HIRE_ID=11562355,金固保全股份有限公司,20221103,['社區警衛']
Barista 正職咖啡師_近台北各大捷運站,全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,1,20221128,1. 製作咖啡及飲品調製(提供麵包點心類餐點) 2. 提供優質的服務體驗 3. 點餐＆APP收銀服務,台北市中正區,無,日班、夜班、輪班三班制、中班,月薪,29000.0,35000.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2467427&HIRE_ID=11480963,閃電咖啡股份有限公司,20220928,"['Barista', '正職', '運站', '大捷', '台北', '咖啡']"
(11/23小徵)儲備幹部,全職,1,經營／行政／總務,10105,儲備幹部,10,20221123,1、帶位、點餐、送餐、櫃台結帳、外送訂單配送2、於客人用餐完畢後，負責收拾碗盤與清理桌面 3、門市打掃與清理，進行環境清潔服務4、餐點備料、調理、出餐5、主管交辦事項【111年11月23(三) 14:00~16:00 景美就服站現場徵才活動】,台北市不限,無,日班、中班,月薪,32000.0,36000.0,高職,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2251623&HIRE_ID=11579729,台灣吉豚屋餐飲股份有限公司,20221110,"['11', '23', '小徵', '儲備幹部']"
即將開幕 #善菓新品牌 誠徵工作夥伴(兼職內場計時人員),全職,16,旅遊／餐飲／休閒,160206,廚師助理,3,20221212,1. 餐點製作2. 備料及小菜製作3. 洗滌及環境清潔4. 主管交辦事項😊善菓的福利~•充滿熱情活力的新創團隊•快樂的工作氛圍•提供專業的餐飲及服務知識•定期同事聚餐•為了讓每個夥伴都能一起成長，定期提供教育訓練•善菓的每個人都很優秀，你會跟一群非常棒的團隊一起完成夢想•持續快速的成長，每位夥伴都有自己的舞台發揮歡迎你來面試瞭解更不一樣的善菓團隊👍你你你…是我們正在尋找的夥伴嗎…?認同我們理念，有熱忱且務實推動，就是我們要找的人。加入我們！公司網站：https://www.gooddeedstw.com/,台北市信義區,無,日班、輪班二班制、中班,時薪,175.0,185.0,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2370547&HIRE_ID=11513113,善菓餐飲國際股份有限公司,20221020,"['夥伴', '即將', '開幕', '誠徵', '兼職', '內場', '計時人員', '品牌', '工作']"
中餐廚房內場,全職,16,旅遊／餐飲／休閒,160206,廚師助理,1,額滿為止,1.準備食材並烹調中式料理菜餚(便當配菜及調理包)。2.進行廚房內的衛生管理工作。3.與經營者共同討論菜色與菜單、計算食材進貨數量、成本控管。4.確保食品均符合衛生管理的規定，冷凍庫及其他地區的衛生及清潔標準。,台北市北投區,無,日班,時薪,168.0,,不拘,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2477485&HIRE_ID=11572103,瑪大有限公司,20221108,['中餐廚房內場']
資深業務專員(11/17徵才),全職,2,業務／貿易／銷售,20102,業務人員,2,20230108,業務工作內容：1.負責大台北地區POS系統業務銷售2.約訪潛在客戶進行產品介紹、促進業務合作，及洽談合約3.對產業市埸資訊調查與分析4.依業務績效達成率，提撥季獎金※應具備能力：(1)具有市場調查及產業分析相關經驗(2)具獨立開發客戶，業務談判能力(3)積極勤奮，對新的產品應用具有強烈求知慾望---------------------------------------------------------------------------------新北市聯合徵才活動-新北市政府六樓禮堂活動時間：11月17日(四) 【上午10點-下午2點】活動地點：新北市政府【六樓禮堂】(新北市板橋區中山路一段161號6樓)交通方式：可搭乘捷運板南線「捷運板橋站2號出口」，「捷運板橋站3A出口」（由地下道前往市府）活動資訊：請複製右側網址→【https://taiwangov.com/zCSdq/TJ】洽詢電話：02-2206-6196---------------------------------------------------------------------------------,台北市內湖區,無,日班,月薪,40000.0,,專科,https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=209183&HIRE_ID=11574371,南京資訊股份有限公司,20221109,"['資深', '業務專員', '11', '17', '徵才']"
